step,reward,success,latency_ms,eef_x,eef_y,eef_z,nut_x,nut_y,nut_z,eef_nut_distance,action_dx,action_dy,action_dz,action_rx,action_ry,action_rz,action_gripper
272,0.043368207032829245,0,1.0186829999838665,0.0003971123703453089,0.08338785703051835,0.83787756103611,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.11043154862379345,-0.18937937915325165,0.07952381670475006,-0.19158947467803955,0.003988963086158037,-0.036520782858133316,0.043917618691921234,-0.8869292140007019
273,0.04362188795874671,0,0.9530009999991762,0.00018274372838857425,0.08371731149856958,0.8380158513512099,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.11007414157519459,-0.18212933838367462,0.08032438904047012,-0.1905333548784256,0.004177413880825043,-0.03575526922941208,0.04228726774454117,-0.8959414958953857
274,0.04383396981634842,0,1.039047999995546,-3.477723558813943e-05,0.08396355255417412,0.8381191675415046,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.109761316511049,-0.17678740620613098,0.0806410014629364,-0.19045421481132507,0.00438340799883008,-0.03518160432577133,0.040907468646764755,-0.9062802195549011
275,0.04398708874248261,0,0.7887920000086979,-0.0002902850602588842,0.08407223603038835,0.8381863070493145,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10949700877945673,-0.17187422513961792,0.08150854706764221,-0.19011470675468445,0.0044695124961435795,-0.03465268760919571,0.03965907171368599,-0.9129093289375305
276,0.04412823043670469,0,0.8024260000070171,-0.0005343307337512637,0.08416657002041125,0.8382482148659828,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10925011317052083,-0.16669775545597076,0.08269327878952026,-0.18912631273269653,0.004449746571481228,-0.03411578759551048,0.03848293423652649,-0.9158685803413391
277,0.044260630390741,0,0.7855130000109511,-0.000767172965197994,0.08425226209418929,0.8383052734349662,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10901705636746575,-0.16208121180534363,0.0839201807975769,-0.188301220536232,0.004398603457957506,-0.033623211085796356,0.03737466037273407,-0.9185383915901184
278,0.044385744246972884,0,1.298549000011917,-0.000989849235283664,0.08433138075016207,0.8383584955200916,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1087958451931869,-0.15798142552375793,0.08521481603384018,-0.18755429983139038,0.004328780807554722,-0.03314044326543808,0.036333341151475906,-0.9211711287498474
279,0.04450469473022992,0,1.0629749999964133,-0.0012035000959712667,0.08440528275613915,0.8384086617908412,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1085848104229494,-0.1542019098997116,0.0860726609826088,-0.18674920499324799,0.004278926178812981,-0.032790761440992355,0.035449981689453125,-0.923678994178772
280,0.04461824485565422,0,1.3540830000238202,-0.0014088795163193226,0.0844748557293219,0.8384560244233243,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.108382831550123,-0.1505097597837448,0.08686752617359161,-0.18596415221691132,0.0042410739697515965,-0.03246801346540451,0.03457057848572731,-0.9259833693504333
281,0.04472681648683716,0,0.9598299999993287,-0.0016063976805043593,0.08454063523081291,0.8385009755826849,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1081892840897551,-0.14698703587055206,0.08763095736503601,-0.18518081307411194,0.004215150605887175,-0.03215257450938225,0.03372037783265114,-0.9280976057052612
282,0.04483068943972293,0,0.8142359999965265,-0.0017963129978701988,0.084603003111569,0.8385438887543191,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10800375578222089,-0.14347128570079803,0.0884484201669693,-0.18431244790554047,0.00418606074526906,-0.031831495463848114,0.03286487236618996,-0.9299923181533813
283,0.04493007835002839,0,0.7776719999981196,-0.00197880306500177,0.08466224918143399,0.8385849600093719,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1078259403936448,-0.13998042047023773,0.08923298120498657,-0.18341755867004395,0.004161776974797249,-0.03150888904929161,0.032031361013650894,-0.9317178726196289
284,0.045025156831129065,0,0.8356809999838788,-0.0021539684630006227,0.08471862263568977,0.8386242806037857,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10765560935859297,-0.1364046037197113,0.0899263471364975,-0.18251851201057434,0.004157484043389559,-0.03117029182612896,0.031221963465213776,-0.933289110660553
285,0.04511601086629744,0,0.869671000003791,-0.0023218914263142335,0.08477223543526144,0.8386619687841793,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10749263305092188,-0.13292957842350006,0.09057018905878067,-0.18170411884784698,0.00414991332218051,-0.03085831180214882,0.030420804396271706,-0.9347895383834839
286,0.0452027308591746,0,1.0264879999795085,-0.0024826764620334753,0.08482321416753004,0.8386982738646046,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10733686634692288,-0.12947696447372437,0.09118279069662094,-0.18085075914859772,0.004144012462347746,-0.030548514798283577,0.02963736094534397,-0.9361814260482788
287,0.04528528467164816,0,1.005086999981586,-0.002636248921223065,0.08487167409717462,0.838733931039885,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10718835396640007,-0.12601836025714874,0.09193328022956848,-0.17958876490592957,0.004165454767644405,-0.030193651095032692,0.02877950295805931,-0.9376179575920105
288,0.04536368023093798,0,1.1945509999975457,-0.0027824438532283715,0.08491785373805084,0.8387696440886866,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10704713739759614,-0.12261389195919037,0.09306255728006363,-0.1777612566947937,0.004227270372211933,-0.029856188222765923,0.02786100283265114,-0.9390285015106201
289,0.045437944066135195,0,1.0006119999843577,-0.002921375405861195,0.08496165608455532,0.8388050308237576,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10691314803898277,-0.11923211812973022,0.09420861303806305,-0.17583122849464417,0.004306127317249775,-0.02951357327401638,0.02694000117480755,-0.9403745532035828
290,0.04550811602824445,0,0.8338739999942391,-0.003053235715537386,0.08500298100261837,0.8388398539300316,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10678626885729413,-0.11588560789823532,0.09531035274267197,-0.17391148209571838,0.004391220863908529,-0.029172001406550407,0.02604251354932785,-0.9416227340698242
291,0.04557432844244344,0,1.1480930000118406,-0.0031782678652995363,0.08504190368925846,0.8388741643274528,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10666626125912665,-0.11256622523069382,0.09635873138904572,-0.17200928926467896,0.004493725951761007,-0.02883598767220974,0.025164997205138206,-0.9427796006202698
292,0.045636931884157156,0,0.8338450000167086,-0.0032969378423305857,0.08507871786416477,0.8389079509445989,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1065525733991532,-0.10928709805011749,0.09737121313810349,-0.17011456191539764,0.0045976112596690655,-0.02849927917122841,0.02431216649711132,-0.9438546895980835
293,0.045695951161925256,0,0.7991980000099375,-0.0034092254181452954,0.08511348328832859,0.8389412673031287,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10644518628303132,-0.10601635277271271,0.09838906675577164,-0.16823221743106842,0.0046955919824540615,-0.028166478499770164,0.02348357066512108,-0.9448704719543457
294,0.04575136812986346,0,1.0922909999919739,-0.0035150735168875697,0.08514621824388503,0.8389742145148087,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10634413928439558,-0.10271269828081131,0.09940268099308014,-0.166317880153656,0.004804274532943964,-0.027821656316518784,0.02264547534286976,-0.9458271861076355
295,0.04580315538440403,0,0.8052190000000792,-0.003614459325159863,0.0851769003400808,0.8390068748850549,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10624946760609473,-0.09944472461938858,0.10037216544151306,-0.16440817713737488,0.0049208588898181915,-0.027468277141451836,0.021807877346873283,-0.9467213153839111
296,0.0458513384065524,0,0.9527829999740334,-0.0037074393729107772,0.08520554054460144,0.839039295132707,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10616112058307264,-0.09621760994195938,0.10130640119314194,-0.16250912845134735,0.005038818810135126,-0.027116216719150543,0.020992223173379898,-0.947554349899292
297,0.04589598070437552,0,1.06015500000467,-0.0037941089890453942,0.08523218899885229,0.8390715171866796,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10607899301135892,-0.0930207222700119,0.10220641642808914,-0.16061948239803314,0.005159665364772081,-0.026766417548060417,0.020193979144096375,-0.9483318328857422
298,0.04593714399492498,0,1.0373309999920366,-0.0038745791349066765,0.08525685331961469,0.8391034175695069,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10600297884230445,-0.08993782848119736,0.10304487496614456,-0.15888163447380066,0.005276511888951063,-0.026421796530485153,0.019416004419326782,-0.9490569233894348
299,0.045974874184681006,0,1.0558890000140764,-0.003948924646906262,0.08527951795827333,0.8391347681983081,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10593300564544295,-0.08704018592834473,0.10379339754581451,-0.15744972229003906,0.005384484305977821,-0.026086818426847458,0.018652930855751038,-0.9497297406196594
300,0.04600922242192904,0,0.8892250000087643,-0.004017166892174139,0.08530029293257932,0.8391658027706974,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10586900783129444,-0.0841895341873169,0.10452476143836975,-0.15606220066547394,0.005492313299328089,-0.02574845775961876,0.01790979504585266,-0.9503467082977295
301,0.04604026302399217,0,0.9285129999909714,-0.004079394244985545,0.08531927243967763,0.8391966810338304,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1058108701082109,-0.08139731734991074,0.10522030293941498,-0.1546989232301712,0.005599827505648136,-0.025412186980247498,0.017191844061017036,-0.9509166479110718
302,0.046068092632460214,0,0.9221180000054119,-0.0041357491721712904,0.08533653348326059,0.8392274451750906,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10575843467987718,-0.07864208519458771,0.105876125395298,-0.15333783626556396,0.005707649048417807,-0.025075314566493034,0.016502268612384796,-0.9514379501342773
303,0.04609281342239238,0,1.0483179999880576,-0.004186394905129921,0.08535214344801965,0.8392581031350468,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10571153029101049,-0.07593031227588654,0.10649395734071732,-0.1519852876663208,0.005815768148750067,-0.024738840758800507,0.015840081498026848,-0.9519152045249939
304,0.0461145351833187,0,1.3918319999959294,-0.004231500785596157,0.08536617280985596,0.8392886293400825,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10566997621824972,-0.07326488196849823,0.10708194226026535,-0.15066403150558472,0.005922991316765547,-0.024406282231211662,0.015208420343697071,-0.9523438811302185
305,0.04613335499438001,0,0.9499820000087311,-0.004271227696619303,0.08537867668546856,0.8393190011007015,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1056336080999369,-0.07062659412622452,0.10763294994831085,-0.14937619864940643,0.006028998177498579,-0.024069875478744507,0.01460402924567461,-0.9527052044868469
306,0.04614934379487077,0,0.8865140000011706,-0.004305751976988979,0.08538970435500015,0.8393494513106654,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10560227565195816,-0.06804641336202621,0.10815911740064621,-0.14809924364089966,0.006128971464931965,-0.0237457025796175,0.014022898860275745,-0.9530696272850037
307,0.04616257214715022,0,1.12067399999205,-0.004335600211370377,0.08539933300633075,0.8393815287383399,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10557565162860813,-0.06552591919898987,0.10865706205368042,-0.14683951437473297,0.006225543096661568,-0.023429572582244873,0.01346517913043499,-0.9534247517585754
308,0.04617354226051377,0,1.2194910000005166,-0.004361330529991804,0.08540774872130336,0.8394135671435787,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10555303303102191,-0.06306317448616028,0.10912299901247025,-0.14560146629810333,0.006321854889392853,-0.023116817697882652,0.012929486110806465,-0.9537681937217712
309,0.04618243810127737,0,1.7556929999784643,-0.004382666173249425,0.08541507530643333,0.839443677484889,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10553439452238356,-0.06066541373729706,0.10957641899585724,-0.1443781554698944,0.006423358805477619,-0.02280859276652336,0.012429540045559406,-0.9540935754776001
310,0.04618906803727028,0,0.9008910000147807,-0.004399616671173362,0.08542128771771741,0.8394734983611356,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10551988863074367,-0.0583556592464447,0.11001413315534592,-0.1431707739830017,0.006527733523398638,-0.022505497559905052,0.011969232931733131,-0.9543938636779785
311,0.04619345365310032,0,1.2732720000201425,-0.004412350880571249,0.08542636620688843,0.8395033005146649,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10550941696064729,-0.05610685795545578,0.11042458564043045,-0.14199085533618927,0.006630619056522846,-0.02220645546913147,0.011530104093253613,-0.9546729326248169
312,0.04619566790793444,0,1.9466630000124496,-0.004421031211521494,0.08543032701878533,0.8395330635815588,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1055028386050392,-0.05391700938344002,0.11080813407897949,-0.1408352255821228,0.006732498295605183,-0.021911846473813057,0.011110962368547916,-0.9549369812011719
313,0.04619578188609245,0,0.9405209999897579,-0.004425803697811215,0.08543319615249745,0.8395627808265956,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10550002107247716,-0.051781293004751205,0.11117298156023026,-0.13970550894737244,0.006832097191363573,-0.021617349237203598,0.010709624737501144,-0.9551864266395569
314,0.046193864662587916,0,0.9965010000030361,-0.004426802610482846,0.08543500653880996,0.839592460460641,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10550083845752263,-0.04970398545265198,0.11151590943336487,-0.13860322535037994,0.006929794326424599,-0.02132556214928627,0.010327374562621117,-0.9554207921028137
315,0.04618999165597435,0,0.9448849999955655,-0.0044241681581701576,0.0854357972927284,0.8396221056489589,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10550515604295936,-0.047688595950603485,0.1118389368057251,-0.1375330090522766,0.007024358958005905,-0.021040545776486397,0.009964967146515846,-0.955644428730011
316,0.04618424023547438,0,0.897262000023602,-0.004418045457402618,0.08543560899589638,0.8396517251447992,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10551283491999856,-0.04573500528931618,0.11213795840740204,-0.13649220764636993,0.0071172709576785564,-0.020760472863912582,0.00962232518941164,-0.9558560848236084
317,0.046176685240792915,0,1.1389870000186875,-0.0044085780280841815,0.08543447928743529,0.839681328485055,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1055237393603743,-0.0438418947160244,0.1124129444360733,-0.13547976315021515,0.007208878640085459,-0.020485075190663338,0.009298950433731079,-0.9560562968254089
318,0.04616739698614565,0,1.0155390000079478,-0.004395904439802151,0.08543244137042627,0.8397109249310144,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10553774027020098,-0.042008865624666214,0.11266453564167023,-0.13449561595916748,0.007299145217984915,-0.020214593037962914,0.008994359523057938,-0.9562460780143738
319,0.046156439268685547,0,1.0302930000136712,-0.0043801556305173425,0.08542952277332794,0.83974052588029,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1055547182763644,-0.04023522883653641,0.11289343237876892,-0.13353991508483887,0.007388097234070301,-0.019948994740843773,0.008708003908395767,-0.9564269185066223
320,0.04614386673748954,0,0.9245619999944665,-0.004361454341235357,0.08542574161078367,0.8397701466706086,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10557456658880203,-0.038521040230989456,0.11310062557458878,-0.13261286914348602,0.007475667633116245,-0.019688334316015244,0.008439791388809681,-0.9565994143486023
321,0.04612970161277352,0,0.7502750000014657,-0.0043398850577546725,0.0854210876407604,0.8397998145529953,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10559722697882744,-0.036862023174762726,0.11328345537185669,-0.13171765208244324,0.007562560960650444,-0.01943269744515419,0.008189319632947445,-0.9567640423774719
322,0.04611428684381152,0,0.8904119999897375,-0.004316217517760008,0.08541563496587073,0.8398294063284341,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10562203307363574,-0.035234082490205765,0.11341322213411331,-0.1309046596288681,0.0076519581489264965,-0.019184861332178116,0.007965303026139736,-0.9569334983825684
323,0.046097633129784966,0,1.0305010000024595,-0.004290597568530549,0.08540935683889415,0.839859160169135,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10564890755078797,-0.03367152065038681,0.11352134495973587,-0.13012807071208954,0.007738106418401003,-0.018944459035992622,0.007763013709336519,-0.957124650478363
324,0.0460797169780075,0,0.9696680000104152,-0.004262962785567152,0.08540227645922252,0.8398892003130607,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10567789772816377,-0.032174717634916306,0.11360513418912888,-0.12937766313552856,0.007822826504707336,-0.01871289499104023,0.007575795520097017,-0.9573293328285217
325,0.04606057073442097,0,0.8899759999962953,-0.004233313724438948,0.08539444796490078,0.839919528132324,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1057089709583873,-0.030729059129953384,0.11367291212081909,-0.1286546289920807,0.007906963117420673,-0.01848592795431614,0.007403283379971981,-0.9575372934341431
326,0.046040240629885265,0,0.9410790000003999,-0.0042016978142358505,0.085385917116399,0.839950131447167,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10574206121281814,-0.02933347411453724,0.1137252151966095,-0.12795881927013397,0.007990474812686443,-0.018263477832078934,0.0072450339794158936,-0.9577488303184509
327,0.046018773382744405,0,0.8250660000044263,-0.004168182591121378,0.08537671846838332,0.8399810004363668,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10577709348576676,-0.027987299486994743,0.11376210302114487,-0.127289816737175,0.008073495700955391,-0.018045414239168167,0.007100945338606834,-0.9579647779464722
328,0.04599621441185001,0,1.2900639999884334,-0.004132843600180598,0.0853668790003131,0.8400121232739755,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10581399078507793,-0.026690002530813217,0.11378410458564758,-0.12664766609668732,0.008155830204486847,-0.017831800505518913,0.006970572285354137,-0.9581844210624695
329,0.04597260789484962,0,0.9771809999961079,-0.0040957577361284215,0.08535642281963254,0.8400434885314806,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10585267680474772,-0.02544097974896431,0.1137915775179863,-0.1260319948196411,0.008237633854150772,-0.01762259379029274,0.006853734143078327,-0.9584082961082458
330,0.04594799620007391,0,0.8679649999976391,-0.0040570011064820855,0.08534537158861652,0.8400750854820398,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1058930773895779,-0.02423975244164467,0.11378489434719086,-0.12544238567352295,0.008318774402141571,-0.017417874187231064,0.006749993190169334,-0.9586362242698669
331,0.045922420787484465,0,0.7709230000045864,-0.004016648073955984,0.08533374642887223,0.8401069030437696,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1059351200473698,-0.023085856810212135,0.11376448720693588,-0.12487895786762238,0.008399266749620438,-0.017217598855495453,0.00665931636467576,-0.9588686227798462
332,0.04589592138902612,0,0.7307429999912074,-0.003974769677020439,0.08532156694516368,0.8401389269069794,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10597873551184898,-0.02197863720357418,0.11372949182987213,-0.12434395402669907,0.008479309268295765,-0.017021412029862404,0.006580941379070282,-0.9591064453125
333,0.045868544332487216,0,0.9032929999932549,-0.003931498726001139,0.08530881811912266,0.8401711080085346,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10602382293894579,-0.021043822169303894,0.11375054717063904,-0.12389399856328964,0.008542049676179886,-0.01682932861149311,0.006507703568786383,-0.9593497514724731
334,0.045840382354759734,0,1.3352089999898453,-0.0038869938676025445,0.08529554966682279,0.8402034098577352,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10607022321281373,-0.020255904644727707,0.11381948739290237,-0.12350527197122574,0.008590173907577991,-0.016643187031149864,0.006441236007958651,-0.9595934748649597
335,0.0458121318848349,0,0.8471440000050734,-0.0038467351428807016,0.08527954310079948,0.8402360621840466,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1061149414590282,-0.019512102007865906,0.11387788504362106,-0.12314008176326752,0.008637363091111183,-0.016461461782455444,0.0063859848305583,-0.9598399996757507
336,0.04578503774252223,0,1.014333999989958,-0.0038120775871585515,0.08526216473308526,0.8402696200785559,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10615613433719966,-0.018911493942141533,0.11392917484045029,-0.12286300212144852,0.008682861924171448,-0.01630455255508423,0.006357312202453613,-0.9601648449897766
337,0.04575751720051181,0,0.9010199999863744,-0.0037761428143828707,0.08524452976293063,0.840301508783377,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10619834158284301,-0.018646255135536194,0.11394093185663223,-0.1227850615978241,0.008724601939320564,-0.016201438382267952,0.0063903057016432285,-0.9606478214263916
338,0.04572948976111028,0,1.1823010000000522,-0.0037387412826862757,0.08522663122275463,0.8403317918897389,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10624172273925252,-0.018645502626895905,0.11387567967176437,-0.12284556776285172,0.00876347254961729,-0.016118299216032028,0.00645483611151576,-0.9612044095993042
339,0.04570118044133921,0,0.801203999998279,-0.0037012582965780727,0.08520823506859357,0.8403617348317013,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1062854411344644,-0.018830621615052223,0.11374679952859879,-0.12295945733785629,0.008812470361590385,-0.01604445092380047,0.006526472512632608,-0.9617910385131836
340,0.045673408685809214,0,1.1115720000134388,-0.003665013042721472,0.08518991230621972,0.8403913858615386,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10632811121369927,-0.019093472510576248,0.11360475420951843,-0.1231134757399559,0.008860272355377674,-0.015981117263436317,0.006613255012780428,-0.9623821973800659
341,0.04564514111292452,0,1.0492629999987457,-0.003624470927322842,0.0851735953801494,0.8404217023644585,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10637306054634757,-0.019362980499863625,0.11346516013145447,-0.12327037751674652,0.00890773069113493,-0.01592065766453743,0.006700095254927874,-0.9629672765731812
342,0.045613484066925995,0,0.8621759999982714,-0.003573229237798333,0.0851585712953147,0.8404534855328643,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10642588079197136,-0.01958153396844864,0.1133146584033966,-0.12339632213115692,0.008956177160143852,-0.015847615897655487,0.006779542658478022,-0.9635119438171387
343,0.04558281961991453,0,0.793385000008584,-0.0035278706829365864,0.08514113389093868,0.8404833781386716,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10647530083772296,-0.019592322409152985,0.11315631121397018,-0.12339527159929276,0.009006228297948837,-0.015730923041701317,0.006829133257269859,-0.9639272689819336
344,0.04555392440423395,0,0.8858799999984512,-0.003487272264369164,0.08512392167931856,0.8405143231680858,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1065209177324286,-0.01960108056664467,0.11302070319652557,-0.12342772632837296,0.009054971858859062,-0.015624403022229671,0.006882627960294485,-0.9643378853797913
345,0.04552198908629969,0,1.1180820000049607,-0.0034376304198604967,0.08510766361646864,0.840547246894912,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10657334780909151,-0.019760822877287865,0.11287156492471695,-0.1235482394695282,0.00910398829728365,-0.015545631758868694,0.006959871854633093,-0.964826762676239
346,0.04549214736918113,0,0.9331910000014432,-0.0033958149237042767,0.08508938407130749,0.8405771054827793,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10662047950265624,-0.019811008125543594,0.11269806325435638,-0.12361110001802444,0.00915447436273098,-0.015439888462424278,0.007028953637927771,-0.9652247428894043
347,0.045460666766129844,0,0.9400659999982963,-0.0033477746990155186,0.08507291535471366,0.8406101198624306,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10667179108369554,-0.01992557942867279,0.11256657540798187,-0.12370406836271286,0.009205559268593788,-0.015362536534667015,0.007087996695190668,-0.9656713008880615
348,0.04543041431176427,0,0.8894220000001951,-0.003304557770229078,0.08505507599277433,0.8406411722374911,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10671990663905803,-0.019991494715213776,0.1124153882265091,-0.1237652525305748,0.009260575287044048,-0.015277430415153503,0.007135437801480293,-0.966079592704773
349,0.04539899424585785,0,0.8888250000040898,-0.0032577998617930645,0.08503775405914737,0.8406734756908805,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10677065800236298,-0.020106909796595573,0.11228177696466446,-0.123854860663414,0.009313962422311306,-0.015203958377242088,0.007188047282397747,-0.9665195941925049
350,0.045368077173800994,0,1.0826600000086728,-0.003211917787033976,0.08502083004310836,0.8407062027269818,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10682052670630746,-0.020177757367491722,0.11213797330856323,-0.12392055243253708,0.00936897937208414,-0.015120490454137325,0.007235650438815355,-0.9669268727302551
351,0.04533697637554815,0,0.9868610000012268,-0.003166563693691081,0.08500315674018803,0.8407384540848173,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10687038595848365,-0.020270923152565956,0.11199147999286652,-0.1239968091249466,0.009424297139048576,-0.015040716156363487,0.0072860135696828365,-0.9673477411270142
352,0.04530556707853715,0,0.9966549999944618,-0.003120175439234643,0.08498576112060444,0.8407713884152285,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1069209781520223,-0.020359987393021584,0.1118505522608757,-0.12407251447439194,0.009479609318077564,-0.01496069971472025,0.007335635367780924,-0.9677644968032837
353,0.045274183777020076,0,0.9712439999987055,-0.0030739312509896824,0.08496839040763177,0.8408046464903601,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10697148288471263,-0.020437229424715042,0.11170545965433121,-0.12414176017045975,0.00953573640435934,-0.01487779337912798,0.007383771240711212,-0.968172550201416
354,0.045242637724155516,0,1.001357999996344,-0.0030275795051319127,0.08495082648420774,0.8408379732465652,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10702220500604881,-0.020520830526947975,0.11155884712934494,-0.12421450763940811,0.009592367336153984,-0.01479558739811182,0.007432890124619007,-0.9685835242271423
355,0.045211043787042084,0,0.8047129999795288,-0.0029810785617804415,0.08493335959651666,0.8408716770842798,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10707303527320954,-0.02060128189623356,0.11141254752874374,-0.12428601086139679,0.009649385698139668,-0.014712624251842499,0.007481450214982033,-0.9689908623695374
356,0.04517939511619571,0,0.8611560000133522,-0.0029348160667501746,0.08491565923470708,0.8409054295007183,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10712383020424866,-0.020684730261564255,0.11126399040222168,-0.12435908615589142,0.00970691442489624,-0.014629504643380642,0.007530788891017437,-0.9693981409072876
357,0.04514761680232914,0,0.9374439999874085,-0.0028881731760537887,0.08489803044492641,0.840939404603535,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10717491687638334,-0.020866986364126205,0.11113353073596954,-0.1245255097746849,0.009762531146407127,-0.014547092840075493,0.007618652191013098,-0.9698026180267334
358,0.04511604703000969,0,0.8089239999833353,-0.0028418525125296894,0.08488057613976949,0.8409734618556469,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10722566110732096,-0.021248405799269676,0.1110360324382782,-0.12488280236721039,0.009814298711717129,-0.01446559652686119,0.0077874502167105675,-0.9701961874961853
359,0.04508487401465986,0,0.9136259999991125,-0.0027962713125395007,0.08486339504991894,0.8410077928304288,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10727569195478091,-0.021630916744470596,0.1109396368265152,-0.12524211406707764,0.009866473264992237,-0.014384168200194836,0.00795624777674675,-0.9705894589424133
360,0.04505376159657514,0,1.032974999986891,-0.0027505818593908625,0.08484642586258498,0.8410422761372103,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10732570764389483,-0.022024493664503098,0.11084413528442383,-0.12560872733592987,0.0099189979955554,-0.014304492622613907,0.008126545697450638,-0.9709890484809875
361,0.04502305035048986,0,0.9808000000077755,-0.0027057419584512413,0.08482961715283936,0.8410767998429254,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.10737496608460423,-0.022403011098504066,0.11074959486722946,-0.1259685605764389,0.009972169063985348,-0.014222783967852592,0.008294019848108292,-0.9713819622993469
